jd,jd_norm,UTC
57673.462970000226,1079.9709400003776,2016-10-12 11:06:40.608
57700.150030000135,1106.6580000002868,2016-11-08 03:36:02.592
57129.97485999996,536.48283000011,2015-04-17 23:23:47.904
57824.0512000001,1230.559170000255,2017-03-12 01:13:43.680
57807.290209999774,1213.7981799999252,2017-02-23 06:57:54.144
57973.620600000024,1380.1285700001754,2017-08-08 14:53:39.840
56893.59412000002,300.10209000017494,2014-08-24 14:15:31.968
57115.01360999979,521.5215799999423,2015-04-03 00:19:35.904
56896.59237999981,303.10034999996424,2014-08-27 14:13:01.632
57664.289590000175,1070.7975600003265,2016-10-03 06:57:00.576
57446.08169999998,852.5896700001322,2016-02-28 01:57:38.880
57608.397080000024,1014.9050500001758,2016-08-08 09:31:47.712
58088.215079999994,1494.723050000146,2017-12-01 05:09:42.912
57040.354030000046,446.86200000019744,2015-01-18 08:29:48.192
57659.260850000195,1065.7688200003468,2016-09-28 06:15:37.440
56948.258530000225,354.76650000037625,2014-10-18 06:12:16.992
57836.04785000021,1242.555820000358,2017-03-24 01:08:54.240
58160.16384000005,1566.6718100002035,2018-02-11 03:55:55.776
57447.22287999978,853.7308499999344,2016-02-29 05:20:56.832
57341.336459999904,747.8444300000556,2015-11-15 08:04:30.144
57439.13567000022,845.6436400003731,2016-02-21 03:15:21.888
57411.36426999979,817.8722399999388,2016-01-24 08:44:32.928
56999.48135000002,405.98932000016794,2014-12-08 11:33:08.640
57442.12405000022,848.6320200003684,2016-02-24 02:58:37.920
56983.43832000019,389.94629000034183,2014-11-22 10:31:10.848
57765.32468000008,1171.8326500002295,2017-01-12 07:47:32.352
57479.02393000014,885.5319000002928,2016-04-01 00:34:27.552
58188.07351000002,1594.581480000168,2018-03-11 01:45:51.264
57980.37733000005,1386.8853000001982,2017-08-15 09:03:21.312
57076.1200600001,482.6280300002545,2015-02-23 02:52:53.184
57254.36911999993,660.8770900000818,2015-08-20 08:51:31.968
56957.23741000006,363.7453800002113,2014-10-27 05:41:52.224
57670.58566999994,1077.0936400000937,2016-10-09 14:03:21.888
57252.37633999996,658.8843100001104,2015-08-18 09:01:55.776
57320.54467999982,727.0526499999687,2015-10-25 13:04:20.352
57466.05941000022,872.5673800003715,2016-03-19 01:25:33.024
57045.35115,451.8591200001538,2015-01-23 08:25:39.360
57844.0246799998,1250.53264999995,2017-04-01 00:35:32.352
58376.30293999985,1782.8109100000001,2018-09-15 07:16:14.016
57396.26595999999,802.7739300001413,2016-01-09 06:22:58.944
57288.291819999926,694.7997900000773,2015-09-23 07:00:13.248
57757.39885,1163.9068200001493,2017-01-04 09:34:20.640
57013.40204000007,419.91001000022516,2014-12-22 09:38:56.256
57707.35319999978,1113.861169999931,2016-11-15 08:28:36.480
57834.05372999981,1240.561699999962,2017-03-22 01:17:22.272
56918.556760000065,325.0647300002165,2014-09-18 13:21:44.064
57315.231540000066,721.7395100002177,2015-10-20 05:33:25.056
57444.29101999989,850.7989900000393,2016-02-26 06:59:04.128
57276.586420000065,683.0943900002167,2015-09-11 14:04:26.688
57118.0014200001,524.5093900002539,2015-04-06 00:02:02.688
57378.26366000017,784.7716300003231,2015-12-22 06:19:40.224
57789.2374900002,1195.7454600003548,2017-02-05 05:41:59.136
58019.35821999982,1425.8661899999715,2017-09-23 08:35:50.208
57083.04869000008,489.55666000023484,2015-03-02 01:10:06.816
57360.126600000076,766.6345700002275,2015-12-04 03:02:18.240
57771.11275999993,1177.6207300000824,2017-01-18 02:42:22.464
57390.17247000011,796.6804400002584,2016-01-03 04:08:21.408
57266.351119999774,672.8590899999253,2015-09-01 08:25:36.768
57371.25686000008,777.7648300002329,2015-12-15 06:09:52.704
58345.3841599999,1751.892130000051,2018-08-15 09:13:11.424
57716.211139999796,1122.7191099999472,2016-11-24 05:04:02.496
56889.594620000105,296.1025900002569,2014-08-20 14:16:15.168
57612.384269999806,1018.8922399999574,2016-08-12 09:13:20.928
56988.35639999993,394.864370000083,2014-11-27 08:33:12.960
57306.29748999979,712.805459999945,2015-10-11 07:08:23.136
57433.15138000017,839.6593500003219,2016-02-15 03:37:59.232
57674.372500000056,1080.8804700002074,2016-10-13 08:56:24.000
57034.13573000021,440.64370000036433,2015-01-12 03:15:27.072
58086.12586000003,1492.6338300001808,2017-11-29 03:01:14.304
56593.49202999985,0.0,2013-10-28 11:48:31.392
56920.28566000005,326.79363000020385,2014-09-20 06:51:21.024
57373.31136999978,779.8193399999291,2015-12-17 07:28:22.368
57862.96474999981,1269.4727199999616,2017-04-19 23:09:14.400
57851.00133999996,1257.5093100001104,2017-04-08 00:01:55.776
57385.29654000001,791.8045100001618,2015-12-29 07:07:01.056
56858.43924999982,264.94721999997273,2014-07-20 10:32:31.200
57248.40656000003,654.9145300001837,2015-08-14 09:45:26.784
57030.14257000014,436.6505400002934,2015-01-08 03:25:18.048
57377.31670999993,783.8246800000779,2015-12-21 07:36:03.744
57616.392500000075,1022.900470000226,2016-08-16 09:25:12.000
58208.02857000008,1614.5365400002338,2018-03-31 00:41:08.448
57397.208660000004,803.7166300001554,2016-01-10 05:00:28.224
57450.271180000156,856.7791500003077,2016-03-03 06:30:29.952
57848.00922999997,1254.5172000001185,2017-04-05 00:13:17.472
57422.1243400001,828.6323100002483,2016-02-04 02:59:02.976
57062.157370000146,468.6653400002979,2015-02-09 03:46:36.768
56980.46399000008,386.97196000022814,2014-11-19 11:08:08.736
57428.17681000009,834.6847800002433,2016-02-10 04:14:36.384
57415.21076999977,821.7187399999239,2016-01-28 05:03:30.528
56992.32221999997,398.8301900001243,2014-12-01 07:43:59.808
56930.27129000006,336.779260000214,2014-09-30 06:30:39.456
56977.12415000005,383.6321200001985,2014-11-16 02:58:46.560
57292.30960999988,698.8175800000317,2015-09-27 07:25:50.304
56984.44297000021,390.95094000035897,2014-11-23 10:37:52.608
