source_id,RA_ICRS,DE_ICRS,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,e_Gmag,e_BPmag,e_RPmag
529005594229997696,0.83710242789,68.25517356312,1698.818914,7519.4387,16.73645,449.285,15.996903,9,1698.8192,1554.9594,33.993875,45.7423,17.359245,1698.8193,9088.982,57.081316,159.229,14.851607,0.0024165859220481706,0.023735912865327714,0.006818723086528227
529005594229997696,0.83710242789,68.25517356312,1698.892925,7409.577,19.567387,378.67,16.012883,9,1698.8932,1516.6062,25.469618,59.5457,17.38636,1698.8933,9013.7194,48.299888,186.62,14.860635,0.002867237967621304,0.018233663019417524,0.005817902106799854
529005594229997696,0.83710242789,68.25517356312,1735.439662,6899.3206,14.461528,477.081,16.090351,9,1735.44,1323.3783,36.581328,36.1763,17.534332,1735.44,8363.225,50.814807,164.582,14.941961,0.002275789956147772,0.030012334513670268,0.006596913953372871
529005594229997696,0.83710242789,68.25517356312,1776.956832,7663.3561,23.887991,320.804,15.976319,8,1776.9572,1591.9547,24.54267,64.8648,17.333715,1776.9572,9268.9853,48.022179,193.015,14.830315,0.003384425354791532,0.016738457055612953,0.005625148458448363
529005594229997696,0.83710242789,68.25517356312,1791.386047,6677.3095,16.507672,404.497,16.125863,9,1791.3863,1417.1583,43.155311,32.8386,17.459996,1791.3864,8225.4507,50.766764,162.024,14.959996,0.002684161509463061,0.033062843847646906,0.006701069118706364
529005594229997696,0.83710242789,68.25517356312,1854.077672,7564.0687,13.852597,546.04,15.990478,9,1854.078,1558.7428,33.159284,47.0077,17.356606,1854.0781,9258.18,56.44938,164.009,14.831581,0.00198838306331404,0.023096969662125766,0.006619998272030729
529005594229997696,0.83710242789,68.25517356312,1886.057546,6928.2681,10.79097,642.043,16.085805,9,1886.0579,1578.8449,27.042773,58.3832,17.342694,1886.0579,8588.627,47.086468,182.401,14.913086,0.0016910642954851634,0.01859670808903117,0.005952462839728062
529005594229997696,0.83710242789,68.25517356312,1886.131549,6914.3099,23.311301,296.608,16.087995,9,1886.1319,1402.4154,27.786986,50.4702,17.471351,1886.132,8584.4882,50.187071,171.05,14.913609,0.0036605133182871057,0.021512411173827153,0.006347486154791008
529005594229997696,0.83710242789,68.25517356312,1924.863054,6938.3361,21.120031,328.519,16.084229,9,1924.8634,1491.8996,32.313948,46.1689,17.404193,1924.8635,8587.798,54.1729,158.526,14.913191,0.003304939681765206,0.02351661148127632,0.006848959284643359
529005594229997696,0.83710242789,68.25517356312,1925.039201,6933.2032,23.583715,293.983,16.085032,8,1925.0395,1425.9508,27.757783,51.3712,17.453281,1925.0396,8440.7423,48.276455,174.842,14.931944,0.003693198148036015,0.02113511207183286,0.006209820554630203
529005594229997696,0.83710242789,68.25517356312,1949.543605,7488.3987,25.077265,298.613,16.001394,9,1949.5439,1517.3128,25.413723,59.7045,17.385854,1949.544,9035.3416,49.194235,183.667,14.858034,0.0036359301390848585,0.018185175237956465,0.005911449103914294
529005594229997696,0.83710242789,68.25517356312,1949.617612,7437.7485,30.068754,247.358,16.008763,9,1949.6179,1579.4781,36.854538,42.8571,17.342258,1949.618,9142.2499,50.075278,182.57,14.845263,0.004389330299319186,0.025333878460381473,0.005946954292720466
529005594229997696,0.83710242789,68.25517356312,1995.029161,7743.0393,14.215666,544.684,15.965088,9,1995.0295,1657.5066,25.622795,64.6887,17.289904,1995.0296,9305.8565,50.332387,184.888,14.826005,0.001993333967832138,0.016784003272503154,0.005872398186861941
529005594229997696,0.83710242789,68.25517356312,1995.103171,7784.19,37.563757,207.226,15.959333,9,1995.1035,1572.3232,23.521888,66.8451,17.347188,1995.1036,9354.8966,48.055616,194.668,14.820298,0.005239380200333834,0.016242567307959196,0.005577370265445161
