source_id,RA_ICRS,DE_ICRS,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,e_Gmag,e_BPmag,e_RPmag
3333445137721102336,86.18467906092,7.0993355086,1717.102578,21342.102,28.69537,743.747,14.864274,9,1717.1029,7486.7459,53.015504,141.218,15.652809,1717.103,20565.44,77.659837,264.814,13.96505,0.0014598188181243951,0.007688367265983934,0.004099989919326548
3333445137721102336,86.18467906092,7.0993355086,1717.176592,21126.292,33.436263,631.838,14.875309,9,1717.1769,7285.1793,51.465877,141.554,15.682442,1717.177,20230.301,72.470029,279.154,13.98289,0.0017183782791090202,0.0076701428568173614,0.003889380303593683
3333445137721102336,86.18467906092,7.0993355086,1751.490585,15224.004,29.458397,516.797,15.231045,9,1751.4909,5233.636,40.524181,129.148,16.041533,1751.491,14692.006,62.917711,233.511,14.330193,0.0021008959375626982,0.008406883948343274,0.004649605830082618
3333445137721102336,86.18467906092,7.0993355086,1751.564598,15335.941,27.053429,566.876,15.223091,9,1751.5649,5261.0368,47.417744,110.951,16.035864,1751.565,14815.972,59.258678,250.022,14.32107,0.0019152973611566136,0.009785744400942523,0.0043425630225748316
3333445137721102336,86.18467906092,7.0993355086,1878.077661,21623.185,38.079422,567.844,14.850068,9,1878.078,7521.3434,49.489578,151.978,15.647804,1878.0781,20794.038,73.52438,282.818,13.953048,0.001912031327561745,0.007144019855921141,0.003838988911071265
3333445137721102336,86.18467906092,7.0993355086,1906.064287,21649.025,30.763792,703.718,14.848771,8,1906.0646,7519.0604,50.703746,148.294,15.648133,1906.0647,20851.016,72.625824,287.102,13.950077,0.0015428576007486944,0.007321512239622412,0.0037817095587664344
3333445137721102336,86.18467906092,7.0993355086,1929.484625,15330.178,11.69789,1310.51,15.223499,9,1929.4849,5322.7954,40.060484,132.869,16.023193,1929.485,15017.622,61.351447,244.78,14.306393,0.0008284850112163129,0.008171480320084024,0.004435554924887544
3333445137721102336,86.18467906092,7.0993355086,1929.558626,15301.224,75.625451,202.329,15.225551,9,1929.5589,5207.3288,46.839329,111.174,16.047005,1929.559,14845.034,64.751848,229.26,14.318943,0.005366190976085435,0.009766073404444402,0.004735821130392511
3333445137721102336,86.18467906092,7.0993355086,2074.620778,19598.472,124.42743,157.509,14.956811,9,2074.6211,6679.5635,41.280353,161.81,15.776672,2074.6212,18541.208,67.611587,274.231,14.07755,0.0068931580796710995,0.00670995549294439,0.003959199846474625
3333445137721102336,86.18467906092,7.0993355086,2126.289066,20635.109,16.911541,1220.18,14.90085,9,2126.2894,6947.3526,44.652843,155.586,15.733994,2126.2895,19920.735,74.090798,268.869,13.999632,0.0008898170754490078,0.006978371630436693,0.004038157318393182
