source_id,RA_ICRS,DE_ICRS,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,e_Gmag,e_BPmag,e_RPmag
3012197355099612672,85.08537980917,-9.19920736265,1719.613566,51449.636,68.759543,748.255,13.908911,8,1719.6139,19288.907,81.414033,236.924,14.625273,1719.614,45769.534,109.43421,418.238,13.096454,0.00145102533393479,0.004582642407030793,0.002595977573992869
3012197355099612672,85.08537980917,-9.19920736265,1874.244844,50569.63,42.702221,1184.24,13.927642,9,1874.2452,19290.398,70.38658,274.064,14.625189,1874.2452,45291.657,103.40997,437.982,13.10785,0.0009168219613883452,0.003961621643840861,0.0024789543107674784
3012197355099612672,85.08537980917,-9.19920736265,1874.318845,50490.936,50.367385,1002.45,13.929333,9,1874.3192,19207.291,74.627624,257.375,14.629877,1874.3192,45277.134,106.81147,423.898,13.108198,0.0010830794151546635,0.00421849771796953,0.002561316713695633
3012197355099612672,85.08537980917,-9.19920736265,1903.554205,50492.055,49.616345,1017.65,13.929309,9,1903.5545,19133.829,72.28497,264.7,14.634037,1903.5546,45166.779,102.5025,440.641,13.110848,0.0010669057164393485,0.004101761805692695,0.0024639940636063547
3012197355099612672,85.08537980917,-9.19920736265,2027.664051,41777.715,44.40323,940.871,14.135005,9,2027.6644,15762.06,63.958112,246.443,14.84451,2027.6645,37626.76,98.092551,383.584,13.309153,0.0011539691536313636,0.0044056194295907635,0.00283050238813502
3012197355099612672,85.08537980917,-9.19920736265,2027.840211,51060.464,22.576127,2261.7,13.917155,8,2027.8405,19386.192,69.317604,279.672,14.619811,2027.8406,46459.484,105.12244,441.956,13.08021,0.0004800527948025998,0.003882177185178344,0.0024566617881617925
3012197355099612672,85.08537980917,-9.19920736265,2027.914229,51255.101,21.223277,2415.04,13.913024,9,2027.9145,19325.53,66.716673,289.666,14.623214,2027.9146,45671.245,102.19284,446.912,13.098788,0.00044957242836201803,0.003748239108428549,0.002429416282719132
3012197355099612672,85.08537980917,-9.19920736265,2028.090393,51245.927,36.03748,1422.02,13.913218,9,2028.0907,19406.328,74.132754,261.778,14.618684,2028.0908,45880.813,101.68438,451.208,13.093818,0.0007635181770494073,0.004147544809931484,0.00240628719513718
3012197355099612672,85.08537980917,-9.19920736265,2034.594406,50271.058,42.528122,1182.07,13.934072,8,2034.5947,18842.43,67.138201,280.651,14.6507,2034.5948,44872.543,102.17052,439.193,13.117944,0.0009185070617724161,0.0038686292345535287,0.002472118253315052
3012197355099612672,85.08537980917,-9.19920736265,2034.668412,50060.553,138.38676,361.744,13.938628,6,,,,,,,,,,,0.003001395441859664,,
3012197355099612672,85.08537980917,-9.19920736265,2076.88215,44905.661,37.309845,1203.59,14.056614,9,2076.8825,16792.264,63.652411,263.812,14.775769,2076.8826,40246.575,97.779404,411.606,13.236073,0.000902083358942519,0.004115569356392004,0.002637805552459355
3012197355099612672,85.08537980917,-9.19920736265,2108.796223,40437.004,32.322382,1251.05,14.170419,9,2108.7965,15173.121,63.119475,240.387,14.885855,2108.7966,36212.949,94.539433,383.046,13.350736,0.0008678580728043668,0.004516611923995442,0.0028344801519866684
3012197355099612672,85.08537980917,-9.19920736265,2130.624202,48832.223,49.383602,988.835,13.965601,9,2130.6245,18446.999,66.825737,276.046,14.673728,2130.6246,43731.015,102.29299,427.507,13.145922,0.001097995571751177,0.003933166693972549,0.002539689571256494
3012197355099612672,85.08537980917,-9.19920736265,2130.800391,50691.423,44.555334,1137.72,13.925031,9,2130.8007,18915.138,71.643801,264.016,14.646518,2130.8008,45827.339,103.82506,441.39,13.095084,0.0009543101451085888,0.004112381764922185,0.002459811742575432
3012197355099612672,85.08537980917,-9.19920736265,2250.116474,51604.871,61.761169,835.555,13.90564,8,2250.1168,19650.107,67.508575,291.076,14.60513,2250.1169,46269.668,101.5701,455.544,13.084655,0.0012994187550916549,0.0037300816738112183,0.0023833828868386024
3012197355099612672,85.08537980917,-9.19920736265,2282.842397,47175.113,52.556138,897.614,14.003085,9,2282.8427,17866.289,69.0527,258.734,14.708456,2282.8428,42318.167,101.90102,415.287,13.181578,0.001209580606809877,0.004196339621860012,0.002614423888345217
3012197355099612672,85.08537980917,-9.19920736265,2283.018541,49387.543,46.262079,1067.56,13.953323,9,2283.0189,18681.796,72.401991,258.029,14.659996,2283.0189,44411.722,101.28358,438.489,13.129151,0.0010170259751063292,0.004207810797488221,0.0024760861502626805
