source_id,RA_ICRS,DE_ICRS,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,e_Gmag,e_BPmag,e_RPmag
6049313453321383168,245.54224090773,-24.15158758307,,,,,,0,1710.797,9921.8013,60.045511,165.238,15.347066,1710.7971,69469.507,134.18208,517.726,12.64341,,0.006570740861934266,0.002097126474292552
6049313453321383168,245.54224090773,-24.15158758307,1710.722712,51402.967,104.4505,492.128,13.909896,9,1710.723,9557.1389,62.296654,153.413,15.387722,1710.7231,65743.639,125.98766,521.826,12.703261,0.0022062090200958445,0.007077194690880797,0.0020806478907374995
6049313453321383168,245.54224090773,-24.15158758307,1742.850343,51927.359,66.429875,781.687,13.898876,9,1742.8507,9488.3221,48.196044,196.869,15.395569,1742.8507,66075.197,122.25324,540.478,12.697799,0.001388965696581198,0.005515009855843303,0.0020088440873961334
6049313453321383168,245.54224090773,-24.15158758307,1742.924344,48890.815,74.966989,652.165,13.964299,9,1742.9247,8863.4697,48.454661,182.923,15.469533,1742.9247,63175.343,120.45643,524.466,12.746526,0.0016648193350633333,0.005935483678246426,0.002070173281796243
6049313453321383168,245.54224090773,-24.15158758307,1878.144195,49129.043,47.374663,1037.03,13.959021,9,1878.1445,8591.8824,52.227766,164.508,15.503321,1878.1446,63456.741,127.75775,496.696,12.741701,0.0010469649654546575,0.006599901372001515,0.0021859177201274476
6049313453321383168,245.54224090773,-24.15158758307,1878.218209,51151.403,72.642323,704.154,13.915223,9,1878.2185,9363.7845,51.258261,182.679,15.409914,1878.2186,64989.388,122.33168,531.256,12.715789,0.0015419010125457201,0.005943424879186576,0.0020437172598838137
6049313453321383168,245.54224090773,-24.15158758307,1913.448646,76995.65,95.794202,803.761,13.471201,9,1913.449,15946.867,66.250741,240.705,14.831854,1913.449,93926.025,147.39514,637.24,12.315931,0.0013508196023712198,0.004510655798142282,0.001703811482529929
6049313453321383168,245.54224090773,-24.15158758307,1926.131071,75032.386,78.191562,959.597,13.499245,9,1926.1314,15366.739,66.77427,230.13,14.872088,1926.1315,92018.127,152.36312,603.94,12.338212,0.001131450221641492,0.004717932834370039,0.0017977561709543106
6049313453321383168,245.54224090773,-24.15158758307,1926.205082,72563.464,58.677718,1236.64,13.535572,9,1926.2054,14862.541,74.173998,200.374,14.90831,1926.2055,89729.136,152.83423,587.101,12.365562,0.0008779697017384366,0.005418548220002023,0.001849317448429806
6049313453321383168,245.54224090773,-24.15158758307,2021.442842,79744.307,129.58164,615.398,13.433118,9,2021.4432,16641.517,61.312023,271.423,14.78556,2021.4432,96578.791,147.1182,656.471,12.285691,0.0017642824085227077,0.004000157146614888,0.0016538988991780551
6049313453321383168,245.54224090773,-24.15158758307,2021.516845,78936.634,96.560991,817.48,13.44417,9,2021.5172,16330.655,61.832887,264.11,14.806033,2021.5172,95046.587,144.66231,657.024,12.303054,0.0013281509304795527,0.004110931500335919,0.001652506548509143
6049313453321383168,245.54224090773,-24.15158758307,,,,,,0,2021.6933,15205.553,60.848597,249.892,14.883537,2021.6934,91586.684,145.97247,627.424,12.343315,,0.0043448288116609045,0.0017304654853206598
6049313453321383168,245.54224090773,-24.15158758307,,,,,,0,2021.9435,12399.582,55.363206,223.968,15.105025,2021.9435,78222.03,137.08604,570.605,12.514573,,0.004847730928807318,0.0019027795212540651
6049313453321383168,245.54224090773,-24.15158758307,2022.01714,59645.136,40.482694,1473.35,13.748429,9,2022.0175,11351.078,52.749365,215.189,15.200949,2022.0175,74644.814,131.47165,567.764,12.565396,0.0007369171987795402,0.005045502758284395,0.0019123033825804582
6049313453321383168,245.54224090773,-24.15158758307,2022.267284,52600.666,54.946609,957.305,13.884889,9,2022.2676,9693.3488,50.902383,190.43,15.372358,2022.2677,66224.561,125.23257,528.813,12.695348,0.0011341590754761334,0.005701492979553643,0.002053158725565682
6049313453321383168,245.54224090773,-24.15158758307,2026.769734,81355.875,111.83308,727.476,13.411395,9,2026.77,16841.722,63.717465,264.319,14.772576,2026.7701,98060.604,151.8826,645.634,12.269159,0.0014924702591621352,0.00410767726874419,0.0016816583925262898
6049313453321383168,245.54224090773,-24.15158758307,2026.945877,78523.154,184.38509,425.865,13.449873,9,2026.9462,16412.919,64.261335,255.409,14.800578,2026.9463,94180.245,150.75757,624.713,12.312996,0.0025494845486031563,0.004250971931049605,0.0017379754309447596
6049313453321383168,245.54224090773,-24.15158758307,2027.01985,78036.689,162.86354,479.154,13.45662,8,2027.0202,15879.624,62.294309,254.913,14.836442,2027.0203,93818.728,146.48032,640.487,12.317172,0.0022659449558793277,0.0042592435835817136,0.001695173129063915
6049313453321383168,245.54224090773,-24.15158758307,2027.196044,72125.429,128.15021,562.819,13.542146,9,2027.1963,14798.682,67.516448,219.186,14.912985,2027.1964,88359.153,143.04758,617.691,12.382267,0.0019291021845340745,0.00495348518268516,0.001757734556475829
6049313453321383168,245.54224090773,-24.15158758307,2027.270025,67658.108,54.777951,1235.13,13.611567,9,2027.2703,13568.527,56.122776,241.765,15.00721,2027.2704,82980.741,135.62289,611.849,12.450452,0.0008790432718450654,0.004490872871810671,0.0017745163527393575
6049313453321383168,245.54224090773,-24.15158758307,2027.446171,58183.259,83.135172,699.863,13.775372,9,2027.4465,11113.486,52.931214,209.961,15.223916,2027.4466,73166.784,129.09782,566.755,12.587111,0.001551354593753408,0.005171134907768846,0.0019157077770337446
6049313453321383168,245.54224090773,-24.15158758307,2068.16797,80810.585,78.752021,1026.14,13.418696,9,2068.1683,16777.167,62.775327,267.257,14.776746,2068.1684,97949.428,148.5314,659.453,12.270391,0.001058078225737043,0.0040625121803598025,0.0016464202172105753
6049313453321383168,245.54224090773,-24.15158758307,,,,,,0,2068.2423,16619.325,62.036253,267.897,14.787009,2068.2424,97039.684,147.45048,658.117,12.280522,,0.004052812366906305,0.0016497613960177826
6049313453321383168,245.54224090773,-24.15158758307,2107.462172,76831.649,67.563605,1137.17,13.473516,9,2107.4625,16136.825,65.963109,244.634,14.818997,2107.4626,92530.607,150.2036,616.035,12.332182,0.0009547660765744773,0.00443820488972935,0.001762459924260609
6049313453321383168,245.54224090773,-24.15158758307,2107.638318,80970.679,143.08477,565.893,13.416547,9,2107.6386,17084.102,65.667242,260.162,14.757062,2107.6387,97645.822,153.46878,636.259,12.273761,0.0019186243348470603,0.004173312832363893,0.0017064387122068608
6049313453321383168,245.54224090773,-24.15158758307,2107.712341,81404.801,106.98505,760.899,13.410742,9,2107.7126,17202.579,73.669664,233.51,14.749558,2107.7127,97795.991,149.69391,653.306,12.272093,0.0014269126725444448,0.0046496412774600015,0.0016619096146671798
6049313453321383168,245.54224090773,-24.15158758307,2107.888462,80513.676,107.9102,746.117,13.422693,9,2107.8888,16639.594,63.043955,263.936,14.785685,2107.8889,97497.193,147.89557,659.23,12.275415,0.0014551814899457665,0.004113628279310318,0.0016469763890775836
6049313453321383168,245.54224090773,-24.15158758307,2114.391737,61183.907,71.454933,856.259,13.720774,8,2114.3921,11987.684,57.128076,209.839,15.141704,2114.3921,76318.187,131.8856,578.67,12.541325,0.0012680002237625398,0.005174145433043946,0.0018762627420151998
6049313453321383168,245.54224090773,-24.15158758307,2114.465738,66161.429,94.979027,696.59,13.635855,9,2114.4661,14355.811,60.635641,236.755,14.945973,2114.4661,81685.778,135.67107,602.087,12.467529,0.001558644815646287,0.004585899795728463,0.0018032881150654462
6049313453321383168,245.54224090773,-24.15158758307,2114.641854,75576.863,113.04378,668.563,13.491395,8,2114.6422,15733.908,63.748847,246.811,14.846451,2114.6423,91793.34,147.53007,622.201,12.340868,0.0016239854341230456,0.0043990616444107,0.0017449930277022405
6049313453321383168,245.54224090773,-24.15158758307,2114.715856,78732.467,61.70353,1275.98,13.446982,8,2114.7162,16469.102,69.889757,235.644,14.796867,2114.7163,94878.251,149.34217,635.308,12.304979,0.000850903814335951,0.0046075274484697415,0.001708992304950303
6049313453321383168,245.54224090773,-24.15158758307,2114.892031,80478.75,200.27795,401.835,13.423164,9,2114.8923,16780.375,68.928414,243.446,14.776538,2114.8924,98047.873,156.5991,626.107,12.2693,0.0027019433245389426,0.004459857101903689,0.0017341050580723845
6049313453321383168,245.54224090773,-24.15158758307,2114.966034,81045.136,94.808508,854.83,13.415549,9,2114.9663,16886.345,69.426842,243.225,14.769703,2114.9664,97820.736,155.56763,628.799,12.271818,0.0012701197719589335,0.004463916610813192,0.0017266830642065187
6049313453321383168,245.54224090773,-24.15158758307,2206.208195,60450.998,68.733031,879.504,13.733858,9,2206.2085,11537.459,59.610788,193.547,15.183267,2206.2086,76239.746,141.69502,538.055,12.542442,0.0012344864880388386,0.005609691936999425,0.0020178898975860603
6049313453321383168,245.54224090773,-24.15158758307,2206.28218,63526.202,99.478974,638.589,13.679985,8,2206.2825,14593.849,67.616983,215.831,14.928118,2206.2826,82552.203,141.2463,584.456,12.456074,0.0017002106262230606,0.005030489660377805,0.0018576878160129562
6049313453321383168,245.54224090773,-24.15158758307,2206.458378,72532.502,64.843916,1118.57,13.536035,9,2206.4587,14935.175,59.729805,250.046,14.903016,2206.4588,88494.448,140.95223,627.833,12.380605,0.0009706460596036648,0.004342152789749243,0.0017293394411861287
6049313453321383168,245.54224090773,-24.15158758307,2219.038147,71708.855,104.66427,685.132,13.548435,9,2219.0385,14485.521,73.115672,198.118,14.936207,2219.0386,87505.413,138.64038,631.168,12.392808,0.0015847106648625218,0.005480253849731759,0.001720200783549526
6049313453321383168,245.54224090773,-24.15158758307,2219.21432,77590.812,106.95946,725.423,13.462841,9,2219.2146,16225.195,68.134367,238.135,14.813067,2219.2147,93789.851,155.78377,602.052,12.317506,0.0014966947138454866,0.004559325730148546,0.0018033942628047609
