source_id,RA_ICRS,DE_ICRS,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,e_Gmag,e_BPmag,e_RPmag
3221149365179905024,82.5252306191,0.55749091707,1717.608448,952.02114,12.708108,74.9145,18.24075,9,1717.6088,137.70989,25.724254,5.35331,19.991129,1717.6089,1556.6152,29.746859,52.3287,16.767442,0.014493011100127904,0.20281589004387504,0.020748378786314824
3221149365179905024,82.5252306191,0.55749091707,1752.246376,1031.2877,5.5830969,184.716,18.153917,8,1752.2467,163.09591,15.78475,10.3325,19.807435,1752.2468,1441.4733,25.492259,56.5455,16.850879,0.005877865545184799,0.10507973227566457,0.01920109691755738
3221149365179905024,82.5252306191,0.55749091707,1876.001199,1123.1085,9.4986782,118.238,18.061313,9,1876.0015,35.356511,30.056375,1.17634,21.467369,1876.0016,1608.2995,23.131941,69.5272,16.731978,0.009182602410262928,0.9229783595244203,0.015615988085570486
3221149365179905024,82.5252306191,0.55749091707,1876.075178,1107.677,11.590701,95.566,18.076334,9,1876.0755,129.72561,18.128051,7.15607,20.055978,1876.0756,1568.6689,25.697653,61.0433,16.759067,0.0113611131351705,0.15172240309682733,0.017786336070926986
3221149365179905024,82.5252306191,0.55749091707,1905.558645,925.24308,6.6823268,138.461,18.271727,9,,,,,,1905.559,1271.8027,24.51173,51.8855,16.986846,0.007841446529689837,,0.020925629975668384
3221149365179905024,82.5252306191,0.55749091707,,,,,,0,,,,,,1927.731,1315.342,23.439371,56.1168,16.950299,,1.3869181662863033,0.019347799820470843
3221149365179905024,82.5252306191,0.55749091707,2075.052714,934.93483,7.4644393,125.252,18.260414,9,2075.053,97.883129,17.916427,5.46332,20.361773,,,,,,0.008668424510646833,0.19873203536235626,0.02628235030225749
3221149365179905024,82.5252306191,0.55749091707,2107.789134,953.58129,12.834361,74.2991,18.238973,6,2107.7895,141.80783,13.67099,10.3729,19.959292,2107.7896,1491.7222,23.757464,62.7896,16.813676,0.014613049300323155,0.10467044589770777,0.017291650414559687
3221149365179905024,82.5252306191,0.55749091707,2107.863203,961.75418,7.2794381,132.119,18.229707,9,2107.8635,115.71733,14.955773,7.7373,20.180046,2107.8636,1370.5763,24.428092,56.1066,16.905637,0.008217847824134988,0.14032491258002672,0.019351322430982077
3221149365179905024,82.5252306191,0.55749091707,2127.044885,937.87143,11.090504,84.5653,18.257009,9,2127.0452,36.197624,15.669036,2.31014,21.441842,2127.0453,1376.7637,26.009339,52.9334,16.900747,0.012839032447992206,0.46998774502046053,0.02051134919821579
3221149365179905024,82.5252306191,0.55749091707,2285.272599,929.05022,7.4876817,124.077,18.267269,9,2285.2729,119.246,16.158098,7.37995,20.147433,2285.273,1387.7634,26.438412,52.4904,16.892107,0.008750492639025368,0.14711966857278164,0.020684463291589752
3221149365179905024,82.5252306191,0.55749091707,2285.3466,946.0234,11.364499,83.2437,18.247612,9,2285.3469,23.361931,16.058665,1.45479,21.91727,2285.347,1378.2927,23.857491,57.7719,16.899542,0.01304285709342661,0.7463198992661271,0.018793498458920394
3221149365179905024,82.5252306191,0.55749091707,2302.27417,929.85726,14.445858,64.3684,18.266326,5,2302.2745,282.4357,17.810233,15.8581,19.211243,,,,,,0.01686752549460641,0.06846590138313957,0.015110599753102243
3221149365179905024,82.5252306191,0.55749091707,2302.348228,948.41214,8.5994442,110.288,18.244874,9,2302.3485,45.501521,18.686139,2.43504,21.193477,2302.3486,1361.5827,26.015069,52.3382,16.912785,0.009844589198043489,0.44587998804353973,0.020744610138319818
3221149365179905024,82.5252306191,0.55749091707,2400.696147,964.73183,10.084179,95.6679,18.22635,8,2400.6965,121.15771,21.351793,5.67436,20.130165,2400.6965,1380.7043,34.556565,39.9549,16.897644,0.011349017307288005,0.19134081270272604,0.027174039895854315
3221149365179905024,82.5252306191,0.55749091707,2400.87231,959.44997,9.2194955,104.068,18.232311,9,2400.8726,129.35295,27.620822,4.68317,20.059101,2400.8727,1444.9393,24.453417,59.0895,16.848272,0.010432998454265055,0.23183797857397026,0.018374446709939943
3221149365179905024,82.5252306191,0.55749091707,2412.878065,932.9654,8.9065168,104.751,18.262703,9,2412.8784,91.868187,15.41503,5.95965,20.430629,2412.8785,1430.3297,23.119224,61.8676,16.859305,0.010364937164922214,0.182181195852191,0.017549365382480038
3221149365179905024,82.5252306191,0.55749091707,2412.952076,940.52464,13.136974,71.5937,18.253941,9,,,,,,2412.9525,1382.5541,24.994356,55.3147,16.89619,0.015165246806044577,16.29582726929944,0.019628365518436913
3221149365179905024,82.5252306191,0.55749091707,2413.128248,916.33788,8.8742392,103.258,18.282228,9,2413.1286,145.38501,21.323879,6.81794,19.932243,2413.1286,1408.223,27.276103,51.6285,16.876217,0.010514770806074086,0.1592468677216556,0.021029803200069756
3221149365179905024,82.5252306191,0.55749091707,2450.925857,954.33331,8.7355394,109.247,18.238117,9,2450.9262,83.806664,13.735914,6.10128,20.530346,2450.9263,1446.3429,22.792497,63.457,16.847217,0.009938342605552673,0.17795218689583034,0.017109800995145103
3221149365179905024,82.5252306191,0.55749091707,2490.334776,975.66699,6.9449154,140.487,18.214113,6,2490.3351,75.334821,13.041392,5.77659,20.646053,2490.3352,1372.6328,22.4954,61.0184,16.90401,0.0077284013562478795,0.18795440497353846,0.017793593611136225
3221149365179905024,82.5252306191,0.55749091707,,,,,,0,2490.4091,79.584488,14.151651,5.62369,20.586471,2490.4092,1419.1415,23.046331,61.5778,16.867831,,0.19306475713962737,0.017631952806354847
3221149365179905024,82.5252306191,0.55749091707,,,,,,0,2490.5852,117.89943,12.918304,9.12654,20.159763,2490.5853,1466.3135,22.980368,63.8072,16.832328,,0.11896470031171283,0.01701588203086527
3221149365179905024,82.5252306191,0.55749091707,2490.658942,954.98141,6.6248252,144.152,18.23738,9,2490.6593,198.57019,16.011754,12.4015,19.593757,,,,,,0.0075318875263069435,0.08754859437602792,0.012144246755961298
3221149365179905024,82.5252306191,0.55749091707,2498.664027,958.54842,4.5520421,210.575,18.233332,9,2498.6643,109.44277,13.204388,8.28836,20.240574,2498.6644,1373.1741,22.848525,60.099,16.903581,0.00515604304428693,0.1309952417439159,0.018065787009688892
3221149365179905024,82.5252306191,0.55749091707,2498.840192,970.66048,6.9926036,138.812,18.219699,9,2498.8405,81.14083,13.167514,6.1622,20.565444,2498.8406,1438.1678,23.434949,61.3685,16.853372,0.007821605031289655,0.1761930051302105,0.01769207500401575
3221149365179905024,82.5252306191,0.55749091707,2498.914203,973.17134,5.5334098,175.872,18.216894,9,2498.9145,147.39477,13.524156,10.8986,19.917337,2498.9146,1273.3911,22.469246,56.6726,16.985491,0.006173448712149128,0.09962134889858633,0.019158037052258946
3221149365179905024,82.5252306191,0.55749091707,2499.090399,964.68599,5.8708829,164.317,18.226402,2,2499.0907,134.35551,16.688296,8.05088,20.017904,2499.0908,1412.1472,23.395326,60.3602,16.873196,0.0066075699082407124,0.13485927866241046,0.01798760954971209
3221149365179905024,82.5252306191,0.55749091707,2499.164382,951.26468,9.2585836,102.744,18.241613,9,2499.1647,95.97641,14.515248,6.61211,20.383131,2499.1648,1361.0919,22.480782,60.5447,16.913177,0.010567384273428357,0.16420420679042932,0.017932807423712446
