source_id,RA_ICRS,DE_ICRS,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,e_Gmag,e_BPmag,e_RPmag
5884016208181951232,237.44766925606,-56.51559833715,1705.276846,39445.578,36.885571,1069.4,14.197371,9,1705.2772,10994.493,59.649488,184.318,15.235604,1705.2772,45891.871,106.14062,432.369,13.093556,0.001015272228179202,0.005890549815883786,0.0025111356634266407
5884016208181951232,237.44766925606,-56.51559833715,1739.827461,38941.336,62.949644,618.611,14.21134,8,1739.8277,10968.604,50.9098,215.452,15.238164,1739.8278,46021.774,102.28148,449.952,13.090487,0.0017551197413318165,0.0050393480370879845,0.0024130035906969713
5884016208181951232,237.44766925606,-56.51559833715,1739.901406,38928.955,41.842669,930.365,14.211685,8,1739.9017,10921.17,55.445538,196.971,15.242869,1739.9018,46213.359,104.13134,443.799,13.085977,0.0011670002607830248,0.005512159228259669,0.002446460684408991
5884016208181951232,237.44766925606,-56.51559833715,1834.264899,39193.98,80.49694,486.9,14.204318,9,,,,,,1834.2653,45411.793,108.73614,417.633,13.104974,0.002229894543249827,0.004571781720181876,0.0025997380011762283
5884016208181951232,237.44766925606,-56.51559833715,1834.441066,39093.793,60.989141,640.996,14.207097,9,,,,,,,,,,,0.001693826907018166,0.001230183389737175,0.0011082159561874962
5884016208181951232,237.44766925606,-56.51559833715,1847.19588,39050.427,31.919766,1223.39,14.208302,9,1847.1962,10846.537,54.144375,200.326,15.250314,1847.1963,45755.127,104.70849,436.976,13.096796,0.0008874792993584314,0.005419841210286835,0.0024846570426644114
5884016208181951232,237.44766925606,-56.51559833715,1847.269667,38675.659,108.5747,356.212,14.218773,8,1847.2702,10899.897,55.403132,196.738,15.244986,1847.2703,45876.361,107.7804,425.647,13.093923,0.003048001915384363,0.005518693091264411,0.0025507926063122817
5884016208181951232,237.44766925606,-56.51559833715,1883.738256,41013.99,54.259532,755.885,14.155037,9,1883.7386,10745.337,57.585767,186.597,15.260492,1883.7387,45249.178,106.97302,422.996,13.108869,0.0014363766691714774,0.005818612493090346,0.002566775483663272
5884016208181951232,237.44766925606,-56.51559833715,1918.899215,39233.73,47.326793,828.996,14.203218,9,1918.8995,10929.023,53.461649,204.427,15.242089,1918.8996,45997.94,106.33499,432.576,13.09105,0.001309699909113755,0.005311110415393146,0.002509933020382949
5884016208181951232,237.44766925606,-56.51559833715,1918.973227,38670.76,81.795884,472.771,14.21891,9,1918.9735,10853.756,59.839048,181.382,15.249592,1918.9736,45982.506,109.35201,420.5,13.091414,0.00229653497006514,0.005985892890153376,0.0025820131751860815
5884016208181951232,237.44766925606,-56.51559833715,1937.230312,39434.895,61.360673,642.674,14.197665,9,1937.2306,10921.808,62.454758,174.875,15.242806,1937.2307,45891.562,109.20815,420.221,13.093563,0.0016894048842890194,0.006208623326834478,0.0025837264443005128
5884016208181951232,237.44766925606,-56.51559833715,1937.406477,39343.771,31.483433,1249.67,14.200177,9,1937.4068,10780.262,54.33073,198.419,15.256969,1937.4069,45308.855,105.9097,427.807,13.107438,0.0008688212184382847,0.005471930143436092,0.0025379144038195633
5884016208181951232,237.44766925606,-56.51559833715,1937.480488,38940.44,176.78627,220.268,14.211365,9,1937.4808,10658.238,56.086621,190.032,15.269329,1937.4809,47609.188,106.24855,448.093,13.053669,0.004929149589556409,0.005713446727521717,0.0024230175368261764
5884016208181951232,237.44766925606,-56.51559833715,2008.162878,39159.633,64.706928,605.185,14.20527,9,2008.1632,10886.301,50.245275,216.663,15.246341,2008.1633,46023.312,102.02124,451.115,13.090451,0.0017940580400300878,0.005011170845407317,0.0024067836300507507
5884016208181951232,237.44766925606,-56.51559833715,2008.236883,39007.947,75.884793,514.042,14.209484,9,2008.2372,10993.455,50.667293,216.973,15.235707,2008.2373,45924.228,101.21204,453.743,13.092791,0.00211215594480469,0.005004005966021432,0.002392845366620599
